date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:36	22967/22967	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:36%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=1022&view=previous	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic1d4d.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=1022)
14:58:36	18255/18255	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:36%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=1022&view=next	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic5c0f.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=1022)
14:58:37	25814/25814	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:38%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=4&t=995&view=next	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopice917.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=995)
14:58:37	18308/18308	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:38%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=4&t=995&view=previous	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopice11d.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=995)
14:58:38	11855/11855	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:38%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2178	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist7b0e.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=995)
14:58:39	38164/38164	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:39%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=434&view=previous	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic82fd.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=434)
14:58:40	28633/28633	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:39%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=434&view=next	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic55df.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=434)
14:58:40	41263/41263	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:41%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?t=120	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic5c73.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=25)
14:58:41	42572/42572	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:41%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=787&view=previous	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopica18a.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=787)
14:58:41	44631/44631	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:41%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=787&view=next	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic42b3.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=787)
14:58:42	42962/42962	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:42%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=4&t=943&view=previous	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic7021.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?f=4&t=943&start=0)
14:58:42	45957/45957	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:42%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=4&t=943&view=next	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic6d83.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?f=4&t=943&start=0)
14:58:42	41859/41859	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:43%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=681	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic01a1.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=681)
14:58:42	42156/42156	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:44%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=681&start=15	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic74b6.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=681)
14:58:43	15966/15966	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:44%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=681&start=30	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopicf381.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=681)
14:58:43	18090/18090	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:44%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=681&view=previous	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic72e4.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=681)
14:58:43	24004/24004	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:44%20GMT	http://www.ubmc.co.uk/ftr/viewtopic.php?f=3&t=681&view=next	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/viewtopic17c8.html	(from http://www.ubmc.co.uk/ftr/viewtopic.php?t=681)
14:58:44	38355/38355	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:45%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=d	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist6c03.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:44	37853/37853	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:45%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=a	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistfcb7.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:45	11693/11693	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:45%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2628	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlista457.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:45	11696/11696	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:46%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2650	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistf958.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:45	11700/11700	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:46%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2730	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist0ef6.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:45	11678/11678	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:46%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2713	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist1a50.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:45	12682/12682	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:47%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2726	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistb082.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:46	11728/11728	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:47%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2678	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlista9ab.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:46	11684/11684	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:47%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2643	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist178a.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:46	11984/11984	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:47%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2729	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist2ccc.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:46	11717/11717	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:48%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2588	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist9109.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:47	11980/11980	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:48%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=97	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistbdbe.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:47	11681/11681	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:48%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2727	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistce31.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:47	11675/11675	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:49%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2559	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist9d82.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:47	11701/11701	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:49%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2700	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistfd40.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:48	11711/11711	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:49%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2695	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist4fc0.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:48	11833/11833	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:50%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2170	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberliste713.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:48	11694/11694	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:50%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2594	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist0185.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:49	11951/11951	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:50%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2629	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist3d59.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:49	12242/12242	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:50%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2613	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistb86c.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:49	12253/12253	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:50%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2485	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistfcb1.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:50	11701/11701	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:51%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2728	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlista3c9.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:50	38337/38337	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:51%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=a&sd=a&mode=group&start=100	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist6038.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:51	38677/38677	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:51%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=a&sd=a&mode=group&start=50	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist6914.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:51	38973/38973	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:52%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=a&sd=a&mode=group&start=200	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist6d5a.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:51	38369/38369	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:52%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=a&sd=a&mode=group&start=150	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistde94.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:52	11890/11890	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:53%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3393	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberliste34e.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:52	27391/27391	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:52%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=a&sd=a&mode=group&start=550	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist83ce.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=a&sd=a)
14:58:52	11923/11923	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:53%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3375	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlista2b0.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:53	11902/11902	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:53%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3373	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist20ed.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:53	11921/11921	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:54%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3368	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist92b5.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:53	11908/11908	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:54%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3362	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist7b44.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:53	11923/11923	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:55%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3355	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist11ec.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:54	11899/11899	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:55%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3354	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist66d8.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:54	38152/38152	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:55%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=c&sd=d&mode=group&start=50	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist35d8.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:54	11870/11870	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:55%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=3339	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist0632.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:55	38421/38421	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:56%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=c&sd=d&mode=group&start=100	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberliste58f.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:55	38946/38946	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:56%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=c&sd=d&mode=group&start=150	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist62ad.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:56	26952/26952	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:56%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=c&sd=d&mode=group&start=550	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistcb2a.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:56	38315/38315	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:57%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=d&sd=d	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist5744.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=d&sd=a)
14:58:56	38379/38379	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:56%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?g=6&sk=c&sd=d&mode=group&start=200	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist23f1.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=c&sd=d)
14:58:57	11842/11842	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:57%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2162	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistdb52.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=d&sd=a)
14:58:57	11835/11835	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:58%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2179	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlist2bff.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=d&sd=a)
14:58:57	11709/11709	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:58%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2568	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlistc09c.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=d&sd=a)
14:58:57	11705/11705	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Apr%202019%2013:58:58%20GMT	http://www.ubmc.co.uk/ftr/memberlist.php?mode=viewprofile&u=2631	C:/Users/Tom/Documents/uni/first%20year/ubmc/ftr-backup/HTTrack/UBMC-5-Git/www.ubmc.co.uk/ftr/memberlista5dd.html	(from http://www.ubmc.co.uk/ftr/memberlist.php?g=6&mode=group&sk=d&sd=a)
